Txhash,Blockno,UnixTimestamp,DateTime,From,To,ContractAddress,Value_IN(BNB),Value_OUT(BNB),CurrentValue @ $348.57/BNB,TxnFee(BNB),TxnFee(USD),Historical $Price/BNB,Status,ErrCode,Method
0xa842283256e2f9eb078274cdcc102e7694d91fd4ee7fc0983cb6daadb151f798,14283174,1641937592,1/11/2022 21:46,0x762381cd0db758a7beff49f847df94b2efab8a3b,0x99fefbc5ca74cc740395d65d384edd52cb3088bb,,0,0,0,0.00058481,0.203847222,463.38,,,Claim V1Token
0x3b571c7365da061eb591dc2989c3baed0e5f48df0eeb033299707d2587484f20,14283175,1641937595,1/11/2022 21:46,0x31caf8574c488c5ad2720ad1c48fb12e101e1ef0,0x99fefbc5ca74cc740395d65d384edd52cb3088bb,,0,0,0,0.000606485,0.211402476,463.38,,,Claim V1Token
0xbb134c98cccb9c78891b1a6542de4ee302072f9ad043f667ab52c028eb98c64d,14283175,1641937595,1/11/2022 21:46,0xee8f22d3d8934b5b798377a210a71e9470100d22,0x99fefbc5ca74cc740395d65d384edd52cb3088bb,,0,0,0,0.00058481,0.203847222,463.38,,,Claim V1Token
0x71c628f0d20e133ae3e89085845d4f2309896e9ec238e268a2ddeb33150532eb,14283180,1641937610,1/11/2022 21:46,0x762381cd0db758a7beff49f847df94b2efab8a3b,0x99fefbc5ca74cc740395d65d384edd52cb3088bb,,0,0,0,0.00047981,0.167247372,463.38,,,Claim V1Token
0xcb7af45af17472c28584603eb18a08b33affedaf54b5b0de15d29f35d56d0c1b,14283182,1641937616,1/11/2022 21:46,0xa2d294ab7c74a12fae4945f79f02e8c0f448add7,0x99fefbc5ca74cc740395d65d384edd52cb3088bb,,0,0,0,0.00058481,0.203847222,463.38,,,Claim V1Token
0x53f9085b42b8b845592ace2777edd7ad49c073be2de9cb32e59ae8bf3aa6d36b,14283182,1641937616,1/11/2022 21:46,0x0a00834c8473f63918f1215eb50a2e0045d6aa88,0x99fefbc5ca74cc740395d65d384edd52cb3088bb,,0,0,0,0.000681485,0.237545226,463.38,,,Claim V1Token
0xa864f8f04cdbe5535a5c260773dd9182d35d6f6516b946f8c4e77b86ae0f7123,14283183,1641937619,1/11/2022 21:46,0xc9225ff1f23cb33693ea7a5b6f7b504bbc530562,0x99fefbc5ca74cc740395d65d384edd52cb3088bb,,0,0,0,0.00022226,0.077473168,463.38,,,Approve
0x39ed58b69fa7f166660058f698ddc43cad800e04c223c225b1705cd74a71def8,14283184,1641937622,1/11/2022 21:47,0x6aac1bc25850dcac441bb2eb14a9d12ac9f0da9a,0x99fefbc5ca74cc740395d65d384edd52cb3088bb,,0,0,0,0.000648485,0.226042416,463.38,,,Claim V1Token
0x2657924d98be9fa10aa795d8dd78167d8b8c9d74b592ad4ad83831d29bedfcdd,14283184,1641937622,1/11/2022 21:47,0x58c537ae3995369ff2f191fd7d240ad9b4c7e7d1,0x99fefbc5ca74cc740395d65d384edd52cb3088bb,,0,0,0,0.000648485,0.226042416,463.38,,,Claim V1Token
0x6e32a8e12f9cc85975279f8b08c7866cd61ae633b29bc901cf4c3aef7acf87b3,14283186,1641937628,1/11/2022 21:47,0xb18f82e2589bc2bb720b2a50783d051d4b49c11b,0x99fefbc5ca74cc740395d65d384edd52cb3088bb,,0,0,0,0.000648485,0.226042416,463.38,,,Claim V1Token
