Txhash,Blockno,UnixTimestamp,DateTime,From,To,ContractAddress,Value_IN(BNB),Value_OUT(BNB),CurrentValue @ $342.37/BNB,TxnFee(BNB),TxnFee(USD),Historical $Price/BNB,Status,ErrCode,Method
0x2e3c13c9b25da85b6a4efcc813103d5687466d6a0b29ff48758c6ff559e87235,14283690,1641939140,1/11/2022 22:12,0x9e20f1e07b7ec84df782dfdf54dd2da144047725,0x8b6e0aa1e9363765ea106fa42fc665c691443b63,,0,0,0,0.00224624,0.769045189,463.38,,,Add Liquidity
0x455b8506685dd88301b09cae325f8d91b0f3ea8f2c1eb71d567f9cf31e46644c,14283709,1641939197,1/11/2022 22:13,0xe98dc2f5ad89fbe4b491c5e9cc78e2dbed516b78,0x8b6e0aa1e9363765ea106fa42fc665c691443b63,,0.213661034,0,73.15112811,0.001957135,0.67006431,463.38,,,Add Liquidity ETH
0x096d6013dd2a0eaaf47a4d1901c8b6b532ba2cf54f385f263cc363332686168d,14283727,1641939251,1/11/2022 22:14,0xa1dce03c51b0ac5860cc1176dea560ef75301ab5,0x8b6e0aa1e9363765ea106fa42fc665c691443b63,,0.4,0,136.948,0.000160955,0.055106163,463.38,Error(0),execution reverted,Add Liquidity ETH
0xebf801a54e3289c2383c1f7cdb12cb05b55d86d225ae739b5dd893f271abcdb0,14283758,1641939344,1/11/2022 22:15,0x1bc5ed7a3d5770cc2d420f22cf3b4dd10d4ddf1e,0x8b6e0aa1e9363765ea106fa42fc665c691443b63,,1,0,342.37,0.000161015,0.055126706,463.38,Error(0),execution reverted,Add Liquidity ETH
0x9b422e0d264e8737470df5c6ec403a4a975c3d0a4639a7a96d56958fd0f45b8b,14283766,1641939368,1/11/2022 22:16,0xb93b01c000e92c65fe7f31668c828830f11bac57,0x8b6e0aa1e9363765ea106fa42fc665c691443b63,,0.161146263,0,55.17164606,0.003522843,1.206115758,463.38,,,Add Liquidity ETH
0x7c8f5328fb951f96675d4140746d02b546b26039bbf0603da0f6b0d769e4ef1a,14283770,1641939380,1/11/2022 22:16,0x0dc5d430c3823b390c6c840df8f6d7c723f1d126,0x8b6e0aa1e9363765ea106fa42fc665c691443b63,,0.366958648,0,125.6356323,0.001958675,0.67059156,463.38,,,Add Liquidity ETH
0x0aeafb5a217d236ab7d1c3a53bdc11b800c9d3b316b4709dab223abba22a0e8b,14283773,1641939389,1/11/2022 22:16,0x49ae3f1423d5ac1d3846921ecc93f4f78161cd99,0x8b6e0aa1e9363765ea106fa42fc665c691443b63,,0.350180953,0,119.8914529,0.00186063,0.637023893,463.38,,,Add Liquidity ETH
0x23c51856313e3cdbb458f85eb7994f85db4e3f4a47c0928e1fe6c3ef568922d1,14283788,1641939434,1/11/2022 22:17,0xa1dce03c51b0ac5860cc1176dea560ef75301ab5,0x8b6e0aa1e9363765ea106fa42fc665c691443b63,,0.5,0,171.185,0.000161015,0.055126706,463.38,Error(0),execution reverted,Add Liquidity ETH
0x08f5ba8257472e53c6677bb4a5edc4ce83bb6ad6385e10d95130a468b2f5b92a,14283810,1641939500,1/11/2022 22:18,0xbc097bcd67adf0f2068f7120eb202e18602503dc,0x8b6e0aa1e9363765ea106fa42fc665c691443b63,,0.175903657,0,60.2241352,0.0019962,0.683438994,463.38,,,Add Liquidity ETH
0xddb80e3f05bab0e6705ed7b3e2ffc3b7cf0795544e2eb3cac9d4da2edf33838e,14283816,1641939518,1/11/2022 22:18,0xefcc5406d1354d668a25a418629cd83c2d185aea,0x8b6e0aa1e9363765ea106fa42fc665c691443b63,,0.126298541,0,43.24083157,0.00192125,0.657778363,463.38,,,Add Liquidity ETH
0xae249fa6de396d24bfccae14b706a8da5e8310534d44fdd8a23463fca7399130,14283827,1641939551,1/11/2022 22:19,0xa1dce03c51b0ac5860cc1176dea560ef75301ab5,0x8b6e0aa1e9363765ea106fa42fc665c691443b63,,0.5,0,171.185,0.00199637,0.683497197,463.38,,,Add Liquidity ETH
0x48434a01f67a116c92c60f9dc2a0060f04bd28b4b933967452088da80f24fd91,14283859,1641939647,1/11/2022 22:20,0xab189f7661c82d546aa06a0c4a04882ac700f0dd,0x8b6e0aa1e9363765ea106fa42fc665c691443b63,,0.253709103,0,86.86238562,0.00192143,0.657839989,463.38,,,Add Liquidity ETH
0x14b397067a0e63e44e85f459b51073d15675940876521042b58a02507be3cb81,14283879,1641939707,1/11/2022 22:21,0xac4d421512fb2037ddd130bef9a58648052c3abb,0x8b6e0aa1e9363765ea106fa42fc665c691443b63,,0.181,0,61.96897,0.000162625,0.055677921,463.38,Error(0),execution reverted,Add Liquidity ETH
0xedaa85953a91662e4f6bacb7d673cdeb5391d4efbce178614c4ef79445477060,14283896,1641939758,1/11/2022 22:22,0xd3137741763cc0eead8cf7b3bcf9e895b61bfb51,0x8b6e0aa1e9363765ea106fa42fc665c691443b63,,0.456502744,0,156.2928445,0.00192149,0.657860531,463.38,,,Add Liquidity ETH
0x1e02a1c3b44060a0931fbaa9a077387a838a01ce5c7cc0dfb9859545531d7c9f,14283924,1641939842,1/11/2022 22:24,0x900f1e4412ed585ad832b9168847c3281b65a98f,0x8b6e0aa1e9363765ea106fa42fc665c691443b63,,0.005006359,0,1.714027162,0.001957075,0.670043768,463.38,,,Add Liquidity ETH
0x4470df5351b69bb2e356c51e3828155bef37ae2f737007e4682bed3bec0526bc,14283933,1641939869,1/11/2022 22:24,0xcece1cd2418330baadd77febe7926ed7597364ca,0x8b6e0aa1e9363765ea106fa42fc665c691443b63,,0.039274798,0,13.44651251,0.00083268,0.285084652,463.38,,,Add Liquidity ETH
